ObjectID,Offense,Day of week,Date,Time,Lattitude,Longitude
22662,THEFT,Wednesday,01/28/2015,19:00,41.875259445,-87.708460824
22663,THEFT,Wednesday,01/28/2015,21:50,41.731850983,-87.634989984
22664,THEFT,Tuesday,01/27/2015,19:00,41.942650115,-87.756814803
22665,THEFT,Thursday,01/29/2015,06:15,41.762766452,-87.56135814
22666,THEFT,Wednesday,01/28/2015,22:30,41.878803242,-87.683904561
22667,THEFT,Sunday,01/25/2015,16:00,41.938854897,-87.744922101
22668,THEFT,Thursday,01/29/2015,04:50,41.909974842,-87.718254722
22669,THEFT,Thursday,01/29/2015,00:00,41.8763156,-87.669271624
22670,THEFT,Wednesday,01/28/2015,15:00,41.799395115,-87.751488151
22671,BATTERY,Tuesday,01/27/2015,21:30,41.855930908,-87.668730048
22672,THEFT,Wednesday,01/28/2015,21:30,41.900661941,-87.686967021
22673,THEFT,Wednesday,01/28/2015,20:30,41.873620574,-87.711392136
22674,THEFT,Wednesday,01/28/2015,18:30,41.915259074,-87.634136763
22675,THEFT,Wednesday,01/28/2015,19:00,41.911091345,-87.64014493
22676,BATTERY,Wednesday,01/28/2015,22:00,41.769681183,-87.684603135
22677,ASSAULT,Wednesday,01/28/2015,21:55,41.99850949,-87.694788711
22678,THEFT,Wednesday,01/28/2015,08:15,41.929477865,-87.708053229
22679,BATTERY,Wednesday,01/28/2015,15:25,42.003726499,-87.657922549
22680,THEFT,Wednesday,01/28/2015,16:00,41.884910565,-87.642748943
22681,THEFT,Wednesday,01/28/2015,20:45,41.920729648,-87.664299129
22682,ROBBERY,Wednesday,01/28/2015,20:20,41.898349981,-87.626655419
22683,BATTERY,Wednesday,01/28/2015,19:00,41.881948328,-87.733902763
22684,THEFT,Wednesday,01/28/2015,14:30,41.919751532,-87.711951162
22685,ASSAULT,Wednesday,01/28/2015,19:17,41.965373009,-87.719387824
22686,THEFT,Wednesday,01/28/2015,20:25,41.89915767,-87.627245242
22687,THEFT,Tuesday,01/27/2015,03:00,41.848131591,-87.679223314
22688,THEFT,Wednesday,01/28/2015,19:40,41.732771785,-87.604728989
22689,ROBBERY,Wednesday,01/28/2015,17:15,41.871587825,-87.698487788
22690,THEFT,Monday,01/26/2015,19:30,41.771053303,-87.573986634
22691,THEFT,Wednesday,01/28/2015,08:30,41.876893839,-87.629509917
22692,THEFT,Tuesday,01/27/2015,18:00,41.993907283,-87.667701163
22693,ASSAULT,Wednesday,01/28/2015,14:03,41.873934285,-87.755696014
22694,THEFT,Wednesday,01/28/2015,09:00,41.889050731,-87.671967648
22695,THEFT,Wednesday,01/28/2015,17:00,41.748055006,-87.663375927
22696,THEFT,Wednesday,01/28/2015,17:00,41.796774152,-87.733842636
22697,THEFT,Wednesday,01/28/2015,14:10,41.947638947,-87.671310951
22698,THEFT,Tuesday,01/27/2015,21:00,41.845366002,-87.709929899
22699,WEAPONS VIOLATION,Wednesday,01/28/2015,13:54,41.76888502,-87.615343355
22700,THEFT,Monday,01/26/2015,13:00,41.949837364,-87.658635101
22701,THEFT,Wednesday,01/28/2015,14:40,41.664294511,-87.641455374
22702,THEFT,Wednesday,01/28/2015,13:45,42.019385566,-87.673147017
22703,THEFT,Sunday,01/25/2015,20:30,41.953022332,-87.672608114
22704,BATTERY,Wednesday,01/28/2015,12:49,41.885139623,-87.719822392
22705,WEAPONS VIOLATION,Wednesday,01/28/2015,12:50,41.736649912,-87.554181981
22706,THEFT,Tuesday,01/27/2015,22:00,41.921015714,-87.710770425
22707,THEFT,Tuesday,01/27/2015,00:01,41.901548105,-87.679655522
22708,THEFT,Wednesday,01/28/2015,10:00,41.893990113,-87.702155577
22709,THEFT,Wednesday,01/28/2015,13:30,41.695864265,-87.653222339
22710,THEFT,Wednesday,01/28/2015,11:15,41.704564795,-87.535585296
22711,THEFT,Wednesday,01/28/2015,09:30,41.875305995,-87.629685227
22712,THEFT,Tuesday,01/27/2015,22:00,41.780055516,-87.699512403
22713,BATTERY,Wednesday,01/28/2015,09:00,41.883167598,-87.675403136
22714,THEFT,Wednesday,01/28/2015,04:00,41.85269645,-87.718682668
22715,THEFT,Saturday,01/24/2015,01:00,41.924128376,-87.664535544
22716,ASSAULT,Wednesday,01/28/2015,08:30,41.871603972,-87.642334111
22717,THEFT,Tuesday,01/27/2015,23:00,41.962005821,-87.710717179
22718,THEFT,Friday,01/16/2015,14:00,41.898998314,-87.679586025
22719,THEFT,Sunday,01/25/2015,21:30,41.769648773,-87.590440539
22720,THEFT,Monday,01/26/2015,21:00,41.898200057,-87.671021086
22721,BATTERY,Tuesday,01/27/2015,16:20,41.764673631,-87.649255842
22722,BATTERY,Wednesday,01/21/2015,15:45,41.783937361,-87.590297618
22723,THEFT,Saturday,01/24/2015,20:00,41.94228908,-87.786223374
22724,THEFT,Wednesday,01/28/2015,09:00,41.743662642,-87.561246242
22725,THEFT,Tuesday,01/27/2015,23:00,41.996675634,-87.699607862
22726,THEFT,Tuesday,01/27/2015,20:30,41.778096903,-87.633912879
22727,THEFT,Tuesday,01/27/2015,21:00,41.745578796,-87.685237919
22728,THEFT,Tuesday,01/27/2015,21:00,41.932798136,-87.723312957
22729,THEFT,Tuesday,01/27/2015,19:00,41.895944061,-87.689313893
22730,ASSAULT,Wednesday,01/28/2015,01:23,41.779121068,-87.656918917
22731,ASSAULT,Wednesday,01/28/2015,02:37,41.800839071,-87.667201789
22732,WEAPONS VIOLATION,Tuesday,01/27/2015,21:34,42.022536147,-87.673670147
22733,WEAPONS VIOLATION,Tuesday,01/27/2015,23:08,41.693140085,-87.652917847
22734,ASSAULT,Wednesday,01/28/2015,00:40,41.967588645,-87.649192535
22735,ROBBERY,Tuesday,01/27/2015,20:45,41.689021951,-87.617854001
22736,WEAPONS VIOLATION,Tuesday,01/27/2015,20:59,41.814798779,-87.690729075
22737,BATTERY,Tuesday,01/27/2015,21:05,41.910779281,-87.711700194
22738,BATTERY,Tuesday,01/27/2015,15:23,41.738755749,-87.584032922
22739,THEFT,Saturday,01/17/2015,19:30,41.856918442,-87.733464806
22740,BATTERY,Tuesday,01/27/2015,19:35,41.901286469,-87.755750771
22741,THEFT,Tuesday,01/27/2015,20:15,41.717189149,-87.53407762
22742,ROBBERY,Tuesday,01/27/2015,20:12,41.859982309,-87.620815406
22743,THEFT,Tuesday,01/27/2015,18:30,41.75057784,-87.619754469
22744,ROBBERY,Tuesday,01/27/2015,19:30,41.794282844,-87.619214884
22745,THEFT,Tuesday,01/27/2015,18:15,41.784395569,-87.644902958
22746,THEFT,Tuesday,01/27/2015,18:50,41.877101586,-87.724437775
22747,THEFT,Saturday,01/24/2015,22:00,41.690338696,-87.618209199
22748,THEFT,Tuesday,01/27/2015,06:30,41.867608211,-87.680298775
22749,BATTERY,Tuesday,01/27/2015,17:45,41.689364028,-87.654799233
22750,THEFT,Tuesday,01/27/2015,10:00,41.880434585,-87.650530599
22751,THEFT,Tuesday,01/27/2015,16:00,41.845880462,-87.702625004
22752,THEFT,Sunday,01/25/2015,00:01,42.012965682,-87.700204199
22753,THEFT,Tuesday,01/27/2015,07:00,41.969060817,-87.731751934
22754,BATTERY,Tuesday,01/27/2015,17:16,41.89912397,-87.714648945
22755,THEFT,Saturday,01/24/2015,13:30,41.995227032,-87.665303612
22756,ROBBERY,Monday,01/26/2015,18:30,41.754447646,-87.550686669
22757,BATTERY,Tuesday,01/27/2015,14:45,41.883210189,-87.630259516
22758,THEFT,Monday,01/26/2015,14:00,41.991783369,-87.663470942
22759,THEFT,Tuesday,01/27/2015,12:00,41.969609393,-87.706064988
22760,THEFT,Tuesday,01/27/2015,00:00,41.666319459,-87.639116969
22761,THEFT,Tuesday,01/27/2015,12:00,41.975305734,-87.653416364
22762,THEFT,Tuesday,01/27/2015,14:15,41.861006708,-87.696635819
22763,THEFT,Tuesday,01/27/2015,12:30,41.957235794,-87.733282298
22764,THEFT,Tuesday,01/20/2015,14:27,41.875843892,-87.748030348
22765,BATTERY,Tuesday,01/27/2015,11:40,41.954446289,-87.657472556
22766,WEAPONS VIOLATION,Tuesday,01/27/2015,12:09,41.779667677,-87.650508053
22767,THEFT,Tuesday,01/27/2015,13:10,41.907191533,-87.689597614
22768,THEFT,Saturday,01/10/2015,09:00,41.81026732,-87.748117824
22769,ROBBERY,Monday,01/26/2015,09:50,41.68625802,-87.660030554
22770,ASSAULT,Tuesday,01/27/2015,07:55,41.749956661,-87.694179645
22771,THEFT,Saturday,01/17/2015,15:00,41.958425442,-87.686541709
22772,THEFT,Monday,01/26/2015,22:00,42.017548537,-87.668190673
22773,THEFT,Tuesday,01/27/2015,08:00,41.874193118,-87.738131662
22774,SEX OFFENSE,Tuesday,01/27/2015,07:00,41.931184718,-87.772882375
22775,THEFT,Saturday,01/24/2015,21:00,41.785714305,-87.615111614
22776,THEFT,Tuesday,01/27/2015,08:30,41.749434816,-87.552851055
22777,THEFT,Monday,01/26/2015,21:00,41.941161555,-87.642715696
22778,THEFT,Saturday,01/17/2015,20:00,41.834203888,-87.629904434
22779,BURGLARY,Monday,01/26/2015,21:00,41.791359668,-87.674226946
22780,THEFT,Monday,01/26/2015,20:00,41.959867845,-87.716775086
22781,THEFT,Friday,01/23/2015,21:00,41.935459235,-87.80389734
22782,THEFT,Friday,01/23/2015,21:00,41.744068555,-87.664494683
22783,THEFT,Monday,01/26/2015,09:00,41.764900898,-87.576943938
22784,THEFT,Monday,01/26/2015,20:00,41.794420432,-87.707255371
22785,WEAPONS VIOLATION,Tuesday,01/27/2015,01:14,41.714552083,-87.560997731
22786,THEFT,Monday,01/26/2015,19:00,41.771521464,-87.683429837
22787,THEFT,Monday,01/26/2015,21:45,41.878559234,-87.748280972
22788,BATTERY,Monday,01/26/2015,23:14,41.964917443,-87.71325535
22789,ROBBERY,Monday,01/26/2015,22:46,41.757746672,-87.62474756
22790,ASSAULT,Monday,01/26/2015,22:00,41.944772995,-87.703323749
22791,THEFT,Monday,01/26/2015,23:15,41.833213277,-87.664367346
22792,BATTERY,Monday,01/26/2015,21:00,41.770050753,-87.645752859
22793,THEFT,Monday,01/26/2015,13:45,41.871780487,-87.677587044
22794,BATTERY,Monday,01/26/2015,18:18,41.721922646,-87.612423119
22795,THEFT,Monday,01/26/2015,16:00,41.768727829,-87.624945647
22796,THEFT,Saturday,01/24/2015,16:00,42.002062484,-87.691213895
22797,THEFT,Monday,01/26/2015,18:10,41.752940239,-87.578458689
22798,THEFT,Saturday,01/24/2015,15:00,41.927105725,-87.709358895
22799,THEFT,Saturday,01/24/2015,01:00,41.937393533,-87.7664549
22800,THEFT,Monday,01/26/2015,18:05,41.894487898,-87.711406428
22801,BATTERY,Monday,01/26/2015,15:45,41.858558151,-87.711538106
22802,THEFT,Monday,01/26/2015,14:50,41.661050044,-87.64134738
22803,ASSAULT,Monday,01/26/2015,16:30,41.809945983,-87.667441242
22804,THEFT,Monday,01/26/2015,01:00,42.005869934,-87.693405274
22805,THEFT,Monday,01/26/2015,17:30,41.92087249,-87.671426027
22806,THEFT,Sunday,01/25/2015,07:00,41.962498197,-87.751753088
22807,THEFT,Monday,01/26/2015,02:30,41.914369244,-87.717907584
22808,BATTERY,Monday,01/26/2015,07:30,41.872829869,-87.676335291
22809,THEFT,Friday,01/16/2015,17:00,41.949622091,-87.676885424
22810,SEX OFFENSE,Monday,01/26/2015,08:30,41.785048957,-87.721569545
22811,THEFT,Friday,01/23/2015,17:00,41.875165566,-87.733573263
22812,THEFT,Monday,01/26/2015,08:30,41.868558707,-87.710615131
22813,THEFT,Sunday,01/25/2015,22:00,41.711887501,-87.598258857
22814,BATTERY,Sunday,01/25/2015,14:30,41.869284824,-87.665012059
22815,THEFT,Saturday,01/24/2015,11:00,41.938456565,-87.70196353
22816,ASSAULT,Monday,01/26/2015,13:00,41.874496089,-87.715988052
22817,THEFT,Monday,01/19/2015,22:00,41.688223112,-87.538467179
22818,THEFT,Saturday,01/24/2015,16:00,41.980728526,-87.670350421
22819,THEFT,Wednesday,01/21/2015,14:00,41.756234783,-87.558060946
22820,THEFT,Sunday,01/25/2015,23:30,41.88181283,-87.64466246
22821,ROBBERY,Sunday,01/25/2015,16:00,41.891603117,-87.745686519
22822,THEFT,Sunday,01/25/2015,16:00,41.899616008,-87.718890429
22823,THEFT,Monday,01/26/2015,00:30,41.852089006,-87.623784345
22824,THEFT,Monday,01/26/2015,10:30,41.837650931,-87.646266397
22825,THEFT,Sunday,01/25/2015,23:00,41.734312414,-87.576866951
22826,ASSAULT,Sunday,01/25/2015,19:00,41.961451126,-87.679551004
22827,THEFT,Sunday,01/04/2015,20:00,41.945430261,-87.652145933
22828,THEFT,Sunday,01/25/2015,21:00,41.82467357,-87.626413225
22829,THEFT,Saturday,01/24/2015,12:00,41.928965322,-87.67958883
22830,THEFT,Friday,01/23/2015,19:00,41.933209829,-87.677042719
22831,ASSAULT,Friday,01/23/2015,10:00,41.862365191,-87.718303732
22832,THEFT,Sunday,01/25/2015,17:00,41.85482707,-87.711236547
22833,THEFT,Thursday,01/22/2015,17:00,41.873101298,-87.746204836
22834,THEFT,Sunday,01/25/2015,16:00,41.688163614,-87.667270752
22835,THEFT,Friday,01/23/2015,07:00,41.690368459,-87.613306423
22836,ROBBERY,Monday,01/26/2015,05:00,41.806248253,-87.673417816
22837,THEFT,Sunday,01/25/2015,17:00,41.7015385,-87.712174291
22838,ASSAULT,Sunday,01/25/2015,20:30,41.759547157,-87.57825298
22839,BATTERY,Monday,01/26/2015,07:45,41.872808042,-87.676357545
22840,THEFT,Saturday,01/24/2015,19:00,41.7728946,-87.699322622
22841,THEFT,Saturday,01/24/2015,17:00,41.890988065,-87.621021833
22842,THEFT,Friday,01/23/2015,18:00,41.907410746,-87.679823484
22843,THEFT,Sunday,01/25/2015,19:30,41.705540506,-87.679176494
22844,THEFT,Saturday,01/24/2015,20:00,41.931613754,-87.774763921
22845,THEFT,Sunday,01/25/2015,20:00,41.74042153,-87.553916542
22846,THEFT,Thursday,01/22/2015,17:00,41.901430551,-87.671112595
22847,THEFT,Saturday,01/24/2015,17:30,41.940251799,-87.696590555
22848,THEFT,Sunday,01/25/2015,15:00,41.706267651,-87.660151417
22849,THEFT,Monday,01/26/2015,04:00,41.949128694,-87.705442381
22850,ASSAULT,Monday,01/26/2015,00:45,41.767518403,-87.67490725
22851,BATTERY,Sunday,01/25/2015,23:30,41.735752519,-87.625429032
22852,WEAPONS VIOLATION,Sunday,01/25/2015,22:17,41.848115839,-87.706919277
22853,BATTERY,Sunday,01/25/2015,06:30,41.997516431,-87.673498183
22854,WEAPONS VIOLATION,Sunday,01/25/2015,20:08,41.764285564,-87.650451244
22855,WEAPONS VIOLATION,Sunday,01/25/2015,19:12,41.817229237,-87.61681028
22856,WEAPONS VIOLATION,Sunday,01/25/2015,20:50,41.692283551,-87.648247623
22857,THEFT,Friday,01/23/2015,23:00,41.897528895,-87.690054627
22858,THEFT,Friday,01/02/2015,12:00,41.819570928,-87.628476087
22859,BATTERY,Sunday,01/25/2015,19:31,41.766183748,-87.663825166
22860,THEFT,Sunday,01/25/2015,20:45,41.751603078,-87.549262656
22861,ROBBERY,Sunday,01/25/2015,18:23,41.907626584,-87.690838617
22862,THEFT,Sunday,01/25/2015,19:00,41.97094395,-87.659721523
22863,BATTERY,Sunday,01/25/2015,19:00,41.802957187,-87.68389348
22864,THEFT,Sunday,01/25/2015,16:10,41.857628185,-87.724923541
22865,THEFT,Sunday,01/25/2015,18:30,41.931653332,-87.737333161
22866,ASSAULT,Sunday,01/25/2015,16:20,41.985549382,-87.744190715
22867,THEFT,Saturday,01/24/2015,17:00,41.95697111,-87.755509263
22868,THEFT,Sunday,01/25/2015,01:00,41.942661185,-87.732742647
22869,THEFT,Sunday,01/25/2015,15:20,41.892753031,-87.624193896
22870,THEFT,Sunday,01/25/2015,11:30,41.884147552,-87.673057485
22871,THEFT,Sunday,01/25/2015,00:05,41.928734784,-87.712209428
22872,THEFT,Wednesday,01/14/2015,01:00,41.910382305,-87.68312901
22873,ASSAULT,Sunday,01/25/2015,13:30,41.877879996,-87.733643354
22874,THEFT,Sunday,01/25/2015,03:00,41.929310278,-87.734268041
22875,THEFT,Sunday,01/25/2015,01:00,41.751184329,-87.610970727
22876,THEFT,Sunday,01/25/2015,10:00,41.877811861,-87.655758012
22877,ROBBERY,Sunday,01/25/2015,12:40,41.88832617,-87.755357043
22878,SEX OFFENSE,Sunday,01/25/2015,09:00,41.866996231,-87.62741936
22879,THEFT,Sunday,01/25/2015,01:00,41.934633792,-87.718638959
22880,THEFT,Sunday,01/25/2015,12:00,41.907154073,-87.676681465
22881,THEFT,Sunday,01/25/2015,00:00,41.827613223,-87.676427242
22882,THEFT,Saturday,01/24/2015,15:00,41.848873261,-87.712479744
22883,ASSAULT,Sunday,01/25/2015,11:15,41.879123619,-87.753508482
22884,THEFT,Saturday,01/24/2015,19:00,42.012963425,-87.700292535
22885,BATTERY,Sunday,01/25/2015,07:00,41.858915691,-87.720363114
22886,THEFT,Sunday,01/18/2015,13:00,41.902961112,-87.721437088
22887,ASSAULT,Saturday,01/24/2015,20:15,41.750657714,-87.614956494
22888,BATTERY,Sunday,01/25/2015,05:59,41.771044503,-87.591117282
22889,THEFT,Saturday,01/24/2015,20:00,41.754953934,-87.562657533
22890,THEFT,Saturday,01/24/2015,00:30,41.775442177,-87.695019175
22891,THEFT,Sunday,01/25/2015,00:00,41.789321343,-87.670529585
22892,THEFT,Saturday,01/24/2015,04:00,41.950362479,-87.772552664
22893,THEFT,Sunday,01/18/2015,17:00,41.783728383,-87.624542227
22894,THEFT,Saturday,01/24/2015,23:30,41.848200549,-87.635454706
22895,THEFT,Sunday,01/25/2015,07:10,41.900938024,-87.715689341
22896,THEFT,Friday,01/23/2015,22:00,41.942787006,-87.793438181
22897,WEAPONS VIOLATION,Sunday,01/25/2015,00:55,41.767865445,-87.587546902
22898,ASSAULT,Sunday,01/25/2015,02:30,41.857401782,-87.694843522
22899,BATTERY,Sunday,01/25/2015,03:00,41.880579428,-87.627732563
22900,BATTERY,Sunday,01/25/2015,02:45,41.891612709,-87.659497943
22901,ROBBERY,Sunday,01/25/2015,04:07,41.933432033,-87.741131411
22902,THEFT,Saturday,01/24/2015,23:40,41.902961643,-87.665865852
22903,THEFT,Sunday,01/25/2015,00:01,41.818532532,-87.611076458
22904,THEFT,Saturday,01/24/2015,22:35,41.798742774,-87.672009511
22905,THEFT,Saturday,01/24/2015,19:00,42.011152443,-87.700325211
22906,BATTERY,Sunday,01/25/2015,01:30,41.939317702,-87.724213803
22907,ASSAULT,Sunday,01/25/2015,02:20,41.749303008,-87.692610339
22908,THEFT,Sunday,01/25/2015,02:10,41.817647888,-87.618375739
22909,THEFT,Saturday,01/24/2015,19:00,41.777703893,-87.604246283
22910,ROBBERY,Saturday,01/24/2015,23:55,41.810693619,-87.607826536
22911,WEAPONS VIOLATION,Saturday,01/24/2015,21:25,41.768106543,-87.646920983
22912,ARSON,Sunday,01/25/2015,00:30,41.822729449,-87.608174963
22913,ASSAULT,Sunday,01/25/2015,00:25,41.864690444,-87.652313476
22914,ASSAULT,Saturday,01/24/2015,23:55,42.017025624,-87.671250488
22915,WEAPONS VIOLATION,Saturday,01/24/2015,21:14,41.785252683,-87.613265099
22916,ASSAULT,Saturday,01/24/2015,21:52,41.809099255,-87.694233992
22917,THEFT,Friday,01/23/2015,18:00,41.925251201,-87.720676615
22918,THEFT,Friday,01/23/2015,17:30,41.775015543,-87.685964493
22919,THEFT,Saturday,01/24/2015,00:10,41.961857272,-87.741254334
22920,BATTERY,Saturday,01/24/2015,21:37,41.896155032,-87.712675809
22921,BATTERY,Saturday,01/24/2015,13:30,41.876563337,-87.735333719
22922,ROBBERY,Saturday,01/24/2015,20:45,41.785014658,-87.612068766
22923,ASSAULT,Saturday,01/24/2015,18:15,41.883994189,-87.677902846
22924,BATTERY,Saturday,01/24/2015,03:00,41.979988518,-87.68931361
22925,THEFT,Tuesday,01/20/2015,20:00,41.94107214,-87.715136773
22926,ROBBERY,Saturday,01/24/2015,05:15,41.836919808,-87.722308788
22927,THEFT,Friday,01/23/2015,12:00,41.84385691,-87.719659094
22928,THEFT,Saturday,01/24/2015,16:45,41.843632983,-87.695185953
22929,ROBBERY,Saturday,01/24/2015,13:54,41.742251989,-87.56000998
22930,THEFT,Saturday,01/24/2015,17:15,41.949532387,-87.668923969
22931,BATTERY,Saturday,01/24/2015,18:45,42.004023621,-87.669339669
22932,ASSAULT,Saturday,01/24/2015,18:40,41.913401627,-87.782425064
22933,THEFT,Saturday,01/24/2015,15:00,41.89847722,-87.631293192
22934,ASSAULT,Saturday,01/24/2015,16:00,41.773786968,-87.684173165
22935,THEFT,Saturday,01/24/2015,17:00,41.819104233,-87.632934886
22936,THEFT,Saturday,01/24/2015,18:00,41.76874156,-87.716291883
22937,THEFT,Friday,01/23/2015,20:00,41.928323314,-87.663426021
22938,THEFT,Saturday,01/24/2015,13:00,41.733965927,-87.663412448
22939,ASSAULT,Saturday,01/24/2015,10:30,41.83159493,-87.651893846
22940,THEFT,Friday,01/23/2015,22:30,41.906815524,-87.75836799
22941,CRIM SEXUAL ASSAULT,Friday,01/23/2015,18:25,41.946097835,-87.823126111
22942,THEFT,Friday,01/23/2015,23:30,41.7791642,-87.690234371
22943,THEFT,Saturday,01/24/2015,11:45,41.988617762,-87.748017311
22944,THEFT,Monday,01/19/2015,19:30,41.897528909,-87.665540426
22945,THEFT,Saturday,01/24/2015,13:00,41.885729338,-87.625780935
22946,ROBBERY,Saturday,01/24/2015,01:50,41.922985796,-87.645325917
22947,THEFT,Saturday,01/24/2015,04:00,41.805113646,-87.740642045
22948,THEFT,Friday,01/23/2015,23:00,41.885598628,-87.651349647
22949,THEFT,Friday,01/16/2015,06:30,41.71200711,-87.61632095
22950,THEFT,Friday,01/23/2015,22:00,41.892463968,-87.664755789
22951,THEFT,Saturday,01/24/2015,10:00,41.752921007,-87.57845525
22952,ASSAULT,Saturday,01/24/2015,12:30,41.910534851,-87.674266171
22953,ROBBERY,Friday,01/23/2015,19:00,41.765394143,-87.567719329
22954,ASSAULT,Saturday,01/24/2015,12:45,41.766491736,-87.571415861
22955,THEFT,Friday,01/23/2015,16:15,42.009504492,-87.690682792
22956,THEFT,Saturday,01/24/2015,08:25,41.90683577,-87.728130174
22957,BATTERY,Friday,01/23/2015,22:45,41.783283846,-87.637567068
22958,ROBBERY,Saturday,01/24/2015,12:20,41.761118938,-87.658863689
22959,ASSAULT,Saturday,01/24/2015,14:00,41.758996747,-87.565596274
22960,THEFT,Saturday,01/24/2015,05:30,41.992778106,-87.737377566
22961,THEFT,Saturday,01/24/2015,01:00,41.797737877,-87.739217383
22962,THEFT,Tuesday,01/20/2015,10:03,41.876227971,-87.674545335
22963,ASSAULT,Saturday,01/24/2015,11:30,41.837204755,-87.649676591
22964,BATTERY,Saturday,01/24/2015,10:40,41.683866291,-87.645426497
22965,THEFT,Friday,01/23/2015,23:00,41.926432789,-87.686927435
22966,ASSAULT,Saturday,01/24/2015,12:20,41.789763253,-87.66203609
22967,THEFT,Saturday,01/24/2015,02:00,41.912535189,-87.692163449
22968,THEFT,Thursday,01/22/2015,18:00,41.957387007,-87.785487627
22969,THEFT,Saturday,01/17/2015,09:00,41.934115803,-87.765116753
22970,THEFT,Thursday,01/22/2015,17:30,41.957906654,-87.729338409
22971,THEFT,Saturday,01/24/2015,03:00,41.703498709,-87.625010246
22972,THEFT,Friday,01/23/2015,21:00,41.926597875,-87.7709455
